3.257291973568499	0
4.330500029027462	1
5.403166986070573	2
6.471459055319428	3
7.48129200655967	4
22.55362505093217	5
23.555958992801607	6
24.622166994959116	7
25.6201250012964	8
26.55800001230091	9
27.49687503091991	10
28.435791959054768	11
43.3810839895159	12
44.319459004327655	13
45.259083970449865	14
46.20741703547537	15
47.146416967734694	16
48.0762500083074	17
49.01766707189381	18
49.96624996419996	19
64.90616698283702	20
65.84454199764878	21
66.78429199382663	22
67.72620906122029	23
68.66458395961672	24
69.60220902692527	25
70.544584072195	26
85.48445906490088	27
86.4234589971602	28
87.36141701228917	29
88.30095897428691	30
89.24029197078198	31
90.1791249634698	32
91.13162499852479	33
92.08058402873576	34
107.0207089651376	35
107.98199998680502	36
109.03629206586629	37
110.03687500488013	38
110.97629205323756	39
111.91479198168963	40
112.85229201894253	41
127.7967500500381	42
128.73604206833988	43
129.67479205690324	44
130.61820901930332	45
131.5756670664996	46
132.53287505358458	47
133.49733396898955	48
148.481999989599	49
149.43891705479473	50
150.39841702673584	51
151.35516703594476	52
152.29345904663205	53
153.2351670321077	54
154.17474997229874	55
169.11416698712856	56
170.04720901604742	57
170.98608403466642	58
171.92495905328542	59
172.86370904184878	60
173.80704206880182	61
174.74745900835842	62
175.69358402397484	63
190.63266704324633	64
191.57045905012637	65
192.50916701275855	66
193.45379201695323	67
201.39499998185784	68
202.3337089922279	69
203.27337505295873	70
204.21279198490083	71
205.15125000383705	72
206.08087501022965	73
207.02579198405147	74
207.96508400235325	75
222.9048339650035	76
223.8431670702994	77
224.78645900264382	78
225.7257919991389	79
226.66520904749632	80
227.6032919762656	81
228.54404198005795	82
243.502291967161	83
244.44587505422533	84
245.3836250351742	85
246.32375000510365	86
247.29233398102224	87
248.2334589585662	88
249.17149997781962	89
250.1031249994412	90
265.04345901776105	91
265.98254207056016	92
266.94183400832117	93
267.8820419823751	94
268.82374996785074	95
269.79195897001773	96
270.72999998927116	97
283.8764589978382	98
285.5056250700727	99
