16.654334031045437	0
17.73504202719778	1
18.804333987645805	2
19.872833974659443	3
20.875000045634806	4
21.94254205096513	5
36.94183402694762	6
38.00829197280109	7
39.006292005069554	8
39.96033396106213	9
40.93254206236452	10
41.88670904841274	11
42.82570898067206	12
57.76441702619195	13
58.7043339619413	14
59.64370898436755	15
60.58529205620289	16
61.523000011220574	17
62.46170902159065	18
63.40574997011572	19
78.34524998907	20
79.2847090633586	21
80.22483403328806	22
81.16429205983877	23
82.09470903966576	24
83.03883404005319	25
83.97958404384553	26
84.91858397610486	27
99.8583750333637	28
100.79933400265872	29
101.73912497702986	30
102.68312506377697	31
103.63558400422335	32
104.57362502347678	33
105.51220900379121	34
120.45200006105006	35
121.39108404517174	36
122.32900003436953	37
123.2708339812234	38
124.2103340337053	39
125.1485840184614	40
126.07858399860561	41
127.01737496536225	42
141.97529200464487	43
142.9326250217855	44
143.89416703488678	45
144.85195896122605	46
145.80900000873953	47
146.77208405919373	48
147.72795897442847	49
162.67441702075303	50
163.61675004009157	51
164.55837502144277	52
165.5286670429632	53
166.467959061265	54
167.40712500177324	55
168.34558406844735	56
183.286500046961	57
184.22591697890311	58
185.17391697969288	59
186.11266696825624	60
187.0433340081945	61
187.98291706480086	62
188.9225000049919	63
189.86079201567918	64
208.80666701123118	65
209.74616706371307	66
210.68487502634525	67
211.62750001531094	68
212.5654589617625	69
213.50483398418874	70
214.44433403667063	71
229.38354196958244	72
230.370125034824	73
231.30937502719462	74
232.24862501956522	75
233.1877090036869	76
234.12687506061047	77
235.0595419993624	78
235.99891702178866	79
250.93841704074293	80
251.88137497752905	81
252.82108399551362	82
253.78241704311222	83
254.7354999696836	84
255.67345903255045	85
256.64525001775473	86
271.585916983895	87
272.5253750104457	88
273.46316701732576	89
274.49416706804186	90
275.4532500403002	91
276.42487501725554	92
277.36141707282513	93
285.85312503855675	94
287.3664170037955	95
288.34591701161116	96
289.3204999854788	97
290.29925004579127	98
291.30837495904416	99
